id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region
4621,3064,ROXBURGH PARK,VIC,144.942199,-37.546522,SOMERTON DC,Delivery Area,Updated 6-Feb-2020,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1
4622,3065,FITZROY,VIC,144.977795,-37.802608,FITZROY DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4623,3066,COLLINGWOOD,VIC,144.986906,-37.804846,FITZROY DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4624,3066,COLLINGWOOD NORTH,VIC,144.986906,-37.804846,FITZROY DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4625,3067,ABBOTSFORD,VIC,144.998203,-37.803515,FITZROY DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4626,3068,CLIFTON HILL,VIC,144.98622,-37.790974,FITZROY DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4627,3068,FITZROY NORTH,VIC,144.98622,-37.790974,FITZROY DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4628,3070,NORTHCOTE,VIC,144.999745,-37.774064,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4629,3070,NORTHCOTE SOUTH,VIC,144.999745,-37.774064,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4630,3071,THORNBURY,VIC,145.007006,-37.759426,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20602,Darebin - South,206,Melbourne - Inner,R1
4631,3072,GILBERTON,VIC,145.005702,-37.74247,Melbourne Metro,,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4632,3072,NORTHLAND CENTRE,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4633,3072,PRESTON,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4634,3072,PRESTON LOWER,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4635,3072,PRESTON SOUTH,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4636,3072,PRESTON WEST,VIC,145.005702,-37.74247,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4637,3072,REGENT WEST,VIC,145.005702,-37.74247,Melbourne Metro,,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4638,3072,SYLVESTER,VIC,145.005702,-37.74247,Melbourne Metro,,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4639,3073,KEON PARK,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4640,3073,RESERVOIR,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4641,3073,RESERVOIR EAST,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4642,3073,RESERVOIR NORTH,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4643,3073,RESERVOIR SOUTH,VIC,145.005955,-37.712474,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4644,3074,THOMASTOWN,VIC,145.006644,-37.684684,EPPING DC,Delivery Area,Updated 6-Feb-2020,21005,Tullamarine - Broadmeadows,210,Melbourne - North West,R1
4645,3075,LALOR,VIC,145.002679,-37.66607,EPPING DC,Delivery Area,Updated 6-Feb-2020,20904,Whittlesea - Wallan,209,Melbourne - North East,R1
4646,3075,LALOR PLAZA,VIC,145.002679,-37.66607,EPPING DC,Delivery Area,Updated 6-Feb-2020,20904,Whittlesea - Wallan,209,Melbourne - North East,R1
4647,3076,EPPING,VIC,145.022137,-37.643598,EPPING DC,Delivery Area,Updated 6-Feb-2020,20904,Whittlesea - Wallan,209,Melbourne - North East,R1
4648,3076,EPPING DC,VIC,145.022137,-37.643598,Melbourne Metro,,Updated 6-Feb-2020,20904,Whittlesea - Wallan,209,Melbourne - North East,R1
4649,3078,ALPHINGTON,VIC,145.025853,-37.778298,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4650,3078,FAIRFIELD,VIC,145.025853,-37.778298,PRESTON DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4651,3079,IVANHOE,VIC,145.048573,-37.772675,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4652,3079,IVANHOE EAST,VIC,145.048573,-37.772675,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4653,3079,IVANHOE NORTH,VIC,145.048573,-37.772675,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4654,3081,BELLFIELD,VIC,145.046401,-37.743008,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4655,3081,HEIDELBERG HEIGHTS,VIC,145.046401,-37.743008,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4656,3081,HEIDELBERG RGH,VIC,145.046401,-37.743008,Melbourne Metro,,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4657,3081,HEIDELBERG WEST,VIC,145.046401,-37.743008,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4658,3082,MILL PARK,VIC,145.065658,-37.664858,EPPING DC,Delivery Area,Updated 6-Feb-2020,20904,Whittlesea - Wallan,209,Melbourne - North East,R1
4659,3083,BUNDOORA,VIC,145.056223,-37.701346,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20904,Whittlesea - Wallan,209,Melbourne - North East,R1
4660,3083,KINGSBURY,VIC,145.056223,-37.701346,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20904,Whittlesea - Wallan,209,Melbourne - North East,R1
4661,3083,LA TROBE UNIVERSITY,VIC,145.056223,-37.701346,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20904,Whittlesea - Wallan,209,Melbourne - North East,R1
4662,3084,BANYULE,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4663,3084,EAGLEMONT,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4664,3084,HEIDELBERG,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4665,3084,ROSANNA,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4666,3084,VIEWBANK,VIC,145.082685,-37.744406,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4667,3085,MACLEOD,VIC,145.06988,-37.724398,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4668,3085,MACLEOD WEST,VIC,145.06988,-37.724398,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4669,3085,YALLAMBIE,VIC,145.06988,-37.724398,HEIDELBERG WEST DEL CENTRE,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4670,3086,LA TROBE UNIVERSITY,VIC,145.047012,-37.721328,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20902,Darebin - North,209,Melbourne - North East,R1
4671,3087,WATSONIA,VIC,145.082426,-37.711787,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4672,3087,WATSONIA NORTH,VIC,145.082426,-37.711787,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4673,3088,BRIAR HILL,VIC,145.108339,-37.700175,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4674,3088,GREENSBOROUGH,VIC,145.108339,-37.700175,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4675,3088,SAINT HELENA,VIC,145.108339,-37.700175,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
20761,3088,ST HELENA,VIC,145.1294801,-37.68949912,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4676,3089,DIAMOND CREEK,VIC,145.150369,-37.667713,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4677,3090,PLENTY,VIC,145.107802,-37.668408,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4678,3091,YARRAMBAT,VIC,145.136688,-37.637478,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4679,3093,LOWER PLENTY,VIC,145.115208,-37.73919,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4680,3094,MONTMORENCY,VIC,145.124727,-37.719759,BUNDOORA DC,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4681,3095,ELTHAM,VIC,145.158579,-37.713299,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4682,3095,ELTHAM NORTH,VIC,145.158579,-37.713299,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4683,3095,RESEARCH,VIC,145.158579,-37.713299,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4684,3096,WATTLE GLEN,VIC,145.185826,-37.670851,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R1
4685,3097,BEND OF ISLANDS,VIC,145.224204,-37.695254,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3
4686,3097,KANGAROO GROUND,VIC,145.224204,-37.695254,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3
4687,3097,WATSONS CREEK,VIC,145.224204,-37.695254,RESEARCH DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3
4688,3099,ARTHURS CREEK,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3
4689,3099,COTTLES BRIDGE,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3
4690,3099,HURSTBRIDGE,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3
4691,3099,NUTFIELD,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3
4692,3099,STRATHEWEN,VIC,145.192854,-37.592101,DIAMOND CREEK DC,Delivery Area,Updated 6-Feb-2020,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3
4693,3101,COTHAM,VIC,145.036575,-37.807397,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
4694,3101,KEW,VIC,145.036575,-37.807397,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
4695,3102,KEW EAST,VIC,145.05219,-37.793805,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
4696,3103,BALWYN,VIC,145.074116,-37.811738,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
4697,3103,BALWYN EAST,VIC,145.074116,-37.811738,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
20762,3103,DEEPDENE,VIC,145.0658595,-37.81141396,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
4698,3103,DEEPDENE DC,VIC,145.074116,-37.811738,Melbourne Metro,,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
22864,3103,STRADBROKE PARK,VIC,0,0,,,Added 25-Mar-2020,,,,,R1
4699,3104,BALWYN NORTH,VIC,145.081714,-37.793695,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
4700,3104,GREYTHORN,VIC,145.081714,-37.793695,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
4701,3105,BULLEEN,VIC,145.084806,-37.772477,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4702,3105,BULLEEN SOUTH,VIC,145.084806,-37.772477,Melbourne Metro,,Updated 6-Feb-2020,20901,Banyule,209,Melbourne - North East,R1
4703,3106,TEMPLESTOWE,VIC,145.142675,-37.758335,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,20702,Manningham - West,207,Melbourne - Inner East,R1
4704,3107,TEMPLESTOWE LOWER,VIC,145.110677,-37.765225,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,20702,Manningham - West,207,Melbourne - Inner East,R1
4705,3108,DONCASTER,VIC,145.125797,-37.786429,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
4706,3109,DONCASTER EAST,VIC,145.161649,-37.784786,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1
4707,3109,DONCASTER HEIGHTS,VIC,145.161649,-37.784786,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1
4708,3109,THE PINES,VIC,145.161649,-37.784786,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1
4709,3109,TUNSTALL SQUARE PO,VIC,145.161649,-37.784786,Melbourne Metro,,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1
4711,3111,DONVALE,VIC,145.186334,-37.794054,TEMPLESTOWE DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1
4712,3113,NORTH WARRANDYTE,VIC,145.204689,-37.752123,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1
4713,3113,WARRANDYTE,VIC,145.204689,-37.752123,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21102,Manningham - East,211,Melbourne - Outer East,R1
4714,3114,PARK ORCHARDS,VIC,145.212599,-37.778595,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21103,Maroondah,211,Melbourne - Outer East,R1
4715,3115,WONGA PARK,VIC,145.267586,-37.736734,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21103,Maroondah,211,Melbourne - Outer East,R1
4716,3116,CHIRNSIDE PARK,VIC,145.313086,-37.737629,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R1
4717,3121,BURNLEY,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
20763,3121,BURNLEY NORTH,VIC,145.007098,-37.826869,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4718,3121,CREMORNE,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4719,3121,RICHMOND,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4720,3121,RICHMOND EAST,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4721,3121,RICHMOND NORTH,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4722,3121,RICHMOND SOUTH,VIC,145.001788,-37.823303,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4723,3121,VICTORIA GARDENS,VIC,145.001788,-37.823303,Melbourne Metro,,Updated 6-Feb-2020,20607,Yarra,206,Melbourne - Inner,R1
4724,3122,AUBURN SOUTH,VIC,145.030602,-37.822725,HAWTHORN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20804,Stonnington - East,208,Melbourne - Inner South,R1
4725,3122,GLENFERRIE SOUTH,VIC,145.030602,-37.822725,Melbourne Metro,,Updated 6-Feb-2020,20804,Stonnington - East,208,Melbourne - Inner South,R1
4726,3122,HAWTHORN,VIC,145.030602,-37.822725,HAWTHORN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20804,Stonnington - East,208,Melbourne - Inner South,R1
4727,3122,HAWTHORN NORTH,VIC,145.030602,-37.822725,HAWTHORN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20804,Stonnington - East,208,Melbourne - Inner South,R1
4728,3122,HAWTHORN WEST,VIC,145.030602,-37.822725,HAWTHORN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20804,Stonnington - East,208,Melbourne - Inner South,R1
4729,3123,AUBURN,VIC,145.049415,-37.829752,HAWTHORN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
4730,3123,HAWTHORN EAST,VIC,145.049415,-37.829752,HAWTHORN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
4731,3124,CAMBERWELL,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
4732,3124,CAMBERWELL NORTH,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
4733,3124,CAMBERWELL SOUTH,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
6715,3124,CAMBERWELL WEST,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
6716,3124,HARTWELL,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
6717,3124,MIDDLE CAMBERWELL,VIC,145.068191,-37.840867,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
6718,3125,BENNETTSWOOD,VIC,145.101,-37.851305,BURWOOD DC,Delivery Area,Updated 6-Feb-2020,21205,Monash,212,Melbourne - South East,R1
6719,3125,BURWOOD,VIC,145.101,-37.851305,BURWOOD DC,Delivery Area,Updated 6-Feb-2020,21205,Monash,212,Melbourne - South East,R1
6720,3125,SURREY HILLS SOUTH,VIC,145.101,-37.851305,BURWOOD DC,Delivery Area,Updated 6-Feb-2020,21205,Monash,212,Melbourne - South East,R1
6721,3126,CAMBERWELL EAST,VIC,145.075748,-37.827203,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
6722,3126,CANTERBURY,VIC,145.075748,-37.827203,DEEPDENE DC,Delivery Area,Updated 6-Feb-2020,20701,Boroondara,207,Melbourne - Inner East,R1
6723,3127,MONT ALBERT,VIC,145.097236,-37.825173,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6724,3127,SURREY HILLS,VIC,145.097236,-37.825173,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6725,3127,SURREY HILLS NORTH,VIC,145.097236,-37.825173,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6726,3128,BOX HILL,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6727,3128,BOX HILL CENTRAL,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6728,3128,BOX HILL SOUTH,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6729,3128,HOUSTON,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6730,3128,WATTLE PARK,VIC,145.122393,-37.828866,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6731,3129,BOX HILL NORTH,VIC,145.125084,-37.806965,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6732,3129,KERRIMUIR,VIC,145.125084,-37.806965,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6733,3129,MONT ALBERT NORTH,VIC,145.125084,-37.806965,BOX HILL DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6734,3130,BLACKBURN,VIC,145.149653,-37.81805,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6735,3130,BLACKBURN NORTH,VIC,145.149653,-37.81805,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6736,3130,BLACKBURN SOUTH,VIC,145.149653,-37.81805,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6737,3130,LABURNUM,VIC,145.149653,-37.81805,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,20703,Whitehorse - West,207,Melbourne - Inner East,R1
6738,3131,BRENTFORD SQUARE,VIC,145.174489,-37.817798,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6739,3131,FOREST HILL,VIC,145.174489,-37.817798,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6740,3131,NUNAWADING,VIC,145.174489,-37.817798,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6741,3132,MITCHAM,VIC,145.196686,-37.819222,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6742,3132,MITCHAM NORTH,VIC,145.196686,-37.819222,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6743,3132,RANGEVIEW,VIC,145.196686,-37.819222,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6744,3133,VERMONT,VIC,145.192303,-37.848786,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6745,3133,VERMONT SOUTH,VIC,145.192303,-37.848786,NUNAWADING DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
20764,3134,HEATHWOOD,VIC,145.257929,-37.823058,Melbourne Metro,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6746,3134,RINGWOOD,VIC,145.232557,-37.796091,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6747,3134,RINGWOOD NORTH,VIC,145.232557,-37.796091,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6748,3134,WARRANDYTE SOUTH,VIC,145.232557,-37.796091,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6749,3134,WARRANWOOD,VIC,145.232557,-37.796091,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21104,Whitehorse - East,211,Melbourne - Outer East,R1
6750,3135,BEDFORD ROAD,VIC,145.248209,-37.819594,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21103,Maroondah,211,Melbourne - Outer East,R1
6751,3135,HEATHMONT,VIC,145.248209,-37.819594,MOOROOLBARK DC,Delivery Area,Updated 6-Feb-2020,21103,Maroondah,211,Melbourne - Outer East,R1
